author_name	author_birth	author_death	Count
Nichols, William	1690	NA	  1
Proast, Jonas	NA	NA	  1
Creamor, Thomas	NA	NA	  1
Tempest, George	NA	NA	  1
Heming, Edmund	1695	NA	  1
Dodsworth, Christopher	NA	NA	  1
Norwood, Thomas	NA	NA	  1
Mason, Abel	NA	NA	  1
Dalairac	NA	NA	  1
Dalicourt, P	NA	NA	  1
Member Of The Said Factory	NA	NA	  1
Damon, John	NA	NA	  1
Cherrey, Mack Me	NA	NA	  1
Glapthorne, Henry	NA	NA	  1
Emitie, Thomas	NA	NA	  1
Tell Troath Tom	NA	NA	  1
One Of The Brethren Of That Function	NA	NA	  1
Davison, Thomas	1640	NA	  1
Turner, Samuel	NA	1647	  1
Whittel, John	NA	NA	  1
Alton	NA	NA	  1
Very Impartiall Hand	NA	NA	  1
Well Wisher Both Of Church And State	NA	NA	  1
Member Of The House Then Present At That Transaction	NA	NA	  1
Cellier, Elizabeth	1650	NA	  1
Calle, Caleb	NA	NA	  1
Gentleman That Wishes All Happinesse And Peace To This Distracted Kingdome	NA	NA	  1
Hamilton, Andrew	NA	1691	  1
Truhearted Englishman	NA	NA	  1
Cardenas, Alonso De	NA	NA	  1
Noble Souldier	NA	NA	  1
Chassepol, François De	NA	NA	  1
True Lover Both Of God His King	NA	NA	  1
Evelyn, Robert	NA	NA	  1
Officer In The Camp Before Limerick	NA	NA	  1
Gentleman Of Quality Who Was In The Service	NA	NA	  1
Trusty, Roger	NA	NA	  1
Buckley, Richard	NA	NA	  1
Tompkins, Nathaniel	NA	1643	  1
Goodman, Peter	1661	NA	  1
Person Of Quality Concerned In This Embassy	NA	NA	  1
Duke, Henry	NA	NA	  1
Okey, John	NA	1662	  1
Gentleman Attending His Majesty During The Whole Campagne	NA	NA	  1
True Member Of The Church Of England	NA	NA	  1
Jameson, John	NA	NA	  1
Author Of A Letter To A Member	NA	NA	  1
Haggar, Henry	NA	NA	  1
Lund, Niels	NA	NA	  1
Lovewel, John	NA	NA	  1
Feud, C	NA	NA	  1
Dormer, P	NA	NA	  1
Billing, R	NA	NA	  1
Loyal Pen	NA	NA	  1
Guy, John	NA	NA	  1
Kinderslie, Robert	NA	NA	  1
One Who Hates Rebellion And Tyranny	NA	NA	  1
Dowdall, Henry	NA	NA	  1
Wilson, H	NA	NA	  1
Hearty Lover Of King William And The Protestant Religion	NA	NA	  1
Clift, Samuel	NA	NA	  1
Melish, Stephen	NA	NA	  1
London, Gentleman	NA	NA	  1
Corbet, Edward	NA	1658	  1
Cresheld, Richard	NA	NA	  1
Puttock, Roger	NA	NA	  1
Bond, Samson	NA	NA	  1
Watson, Lion	NA	NA	  1
Cleombrotus	NA	NA	  1
Massey, Robert	NA	NA	  1
Coe, Richard	NA	NA	  1
One That Hath Lately Been In His Majesties Service In That Country	NA	NA	  1
Houser, Henry	NA	1683	  1
Kilborne, Patrick	NA	NA	  1
Prideaux, Edmond	NA	1659	  1
Powell, John	NA	NA	  1
Pigot, Alexander	NA	NA	  1
Peters, John	NA	NA	  1
Vaelckern, Johann Peter Von	NA	NA	  1
Atkinson, Thomas	NA	NA	  1
Astell, Ralph	NA	NA	  1
Hursey, Roger	NA	NA	  1
Barne, Miles	NA	1709	  1
Pageau	NA	NA	  1
Buller, John	NA	NA	  1
Gould, Robert	NA	1709	  1
Well wisher To A True Gospel Ministry	NA	NA	  1
True Loyall Subject And Lover Of The Parliament	NA	NA	  1
Metford, James	NA	NA	  1
Divine In The North	NA	NA	  1
Ghost, Heraclitus	NA	NA	  1
Lover Of His Countrey Peace	NA	NA	  1
Wilson, Elias	NA	NA	  1
Williamson, Robert	NA	NA	  1
Flemming, Oliver	NA	NA	  1
Scotten, Edmund	NA	NA	  1
By Several Lovers Of A Peaceable Government	NA	NA	  1
Philalathes	NA	NA	  1
Scot, Philip	NA	NA	  1
Leech, John	NA	NA	  1
Lover Of His Countrey And A Well willer To The Peace Of The Kingdome	NA	NA	  1
Late Captain Of Foot In The Lord Castleton's Regiment	NA	NA	  1
Thompkins, Edward	NA	NA	  1
Powel, R	NA	NA	  1
Malalas, John	NA	NA	  1
Jackson, Nicholas	NA	NA	  1
Davy, Henry	NA	NA	  1
Rone, Elizabeth	NA	NA	  1
Home, James	NA	1666	  1
Allington, John	NA	1682	  1
Philo kalo basileos	NA	NA	  1
Rouse, John	NA	1683	  1
Backhouse, Robert	NA	1645	  1
Converted Cavalier	NA	NA	  1
Cliffe, E	NA	NA	  1
Audley, John	NA	NA	  1
Impartial Eye witness	NA	NA	  1
Sicklemore, James	NA	NA	  1
Reader	NA	NA	  1
Gentleman Of The Town Of Elvas	NA	NA	  1
Pride, Thomas	NA	1658	  1
Love, Mary	NA	NA	  1
Jervis, William	NA	NA	  1
Turner, Ambrose	NA	NA	  1
Guy, William	NA	NA	  1
Chudleigh, James	NA	1643	  1
Hunt, Raphael	NA	NA	  1
Levingston, Thomas	NA	NA	  1
Leighton, Elisha	NA	1685	  1
Well wisher To The Royal Navy Of England	NA	NA	  1
Anti-jack-presbyter, Embroyan	NA	NA	  1
Merrifield, John	NA	NA	  1
Grey, Thomas	NA	NA	  1
Preston, John	NA	NA	  1
Friend To The Truth	NA	NA	  1
Brend, William	NA	1676	  1
Taylor, J	NA	NA	  1
Beck, Margaret	NA	NA	  1
Slater, Samuel	NA	1704	  1
London Apprentice Of The Church Of England	NA	NA	  1
Truth, Andrew	NA	NA	  1
Hemings, William	1602	NA	  1
Gentleman, Yorke-shire	NA	NA	  1
Potter, William	NA	NA	  1
Chapman, Andrew	1642	NA	  1
Chaloner, Richard	NA	1643	  1
Farmer, Jacob	NA	NA	  1
Eminent Person Out Of The Leaguer	NA	NA	  1
Cillard	NA	NA	  1
Cooke, Edward	NA	1684	  1
Anglicus	NA	NA	  1
Forbes, Alexander	NA	1672	  1
Good Hand From The Army	NA	NA	  1
Bullaker, Thomas	NA	1642	  1
One That Was An Eie witnesse	NA	NA	  1
Brocket, William	NA	NA	  1
Welwisher To His Majesty	NA	NA	  1
O'connor, Bonaventura	NA	NA	  1
Parker, John	NA	NA	  1
Widmerpole, Joseph	NA	NA	  1
Stirling, Mary Vanlore Alexander	NA	1660	  1
Gentleman In Dublin	NA	NA	  1
Ainsworth, William	NA	1671	  1
True Lover Of God And King Charles	NA	NA	  1
Alured, Thomas	NA	NA	  1
Gifford, A	NA	NA	  1
Golbee, John	NA	NA	  1
Hippisley, Edmund	NA	NA	  1
Stephens, Stephen	NA	NA	  1
Dyott, Richard	NA	1659	  1
Younkercrape Toryrorydammeeplotshammee	NA	NA	  1
Johnson, William	NA	NA	  1
Girard, Guillaume	NA	1663	  1
Officer In His Highness's Army	NA	NA	  1
Joceline, Nathaniel	NA	NA	  1
Friend In The Army	NA	NA	  1
Rathband, William	NA	1695	  1
Lombard, A	NA	NA	  1
Philodemius Eleutherius	NA	NA	  1
Redingstone, John	NA	NA	  1
Mall, Thomas	1630	NA	  1
Dymock, Thomas W	NA	NA	  1
Zeale, John	NA	NA	  1
Godwyn, Morgan	1685	NA	  1
Clark, Joseph Wilkinson	NA	NA	  1
Harsnet, Samuel	NA	NA	  1
Philalethes Anonymos	NA	NA	  1
Jubbes, John	NA	NA	  1
Well wisher To King Parliament	NA	NA	  1
Watkins, David	NA	NA	  1
Grave Gentleman Once A Member Of This House Of Commons	NA	NA	  1
Voluntier In That Service	NA	NA	  1
Beecher, Henry	NA	NA	  1
Philips, William	NA	NA	  1
Ogle, Thomas	NA	1671	  1
Greene, Richard	NA	NA	  1
Well willer To His Countrey	NA	NA	  1
Jenkinson, William	NA	NA	  1
Do-well, Theophilus	NA	NA	  1
Maguire, Francis	NA	NA	  1
Mean-well, Ralph	NA	NA	  1
Kilvert, Richard	NA	1649	  1
Smith, Samuel	NA	NA	  1
Lover Of The King The Government	NA	NA	  1
Captain In Lichfield	NA	NA	  1
Godwin	NA	NA	  1
Gower, John	NA	NA	  1
Mills, John	NA	NA	  1
Trivery, Jeremiah	NA	NA	  1
Kightley, Edward	NA	NA	  1
Well wisher To His King And Countrey	NA	NA	  1
Speciall Hand	NA	NA	  1
One	NA	NA	  1
Murford, Peter	NA	NA	  1
Riville, P	NA	NA	  1
Wilks, Judith	NA	NA	  1
Enderbie, Percy	NA	1670	  1
Yarner	NA	NA	  1
One Who Hath Heard And Seen Somewhat Said And Done For And Against The Same Motion	NA	NA	  1
Benningfield, W	NA	NA	  1
Meeke, William	NA	NA	  1
Jesland, Thomas	NA	NA	  1
Booker, Richard	NA	NA	  1
Prade, Jean Le Royer	NA	NA	  1
Carrington, S	NA	NA	  1
Vaughan, Hugh	NA	NA	  1
Eminent Cavalier	NA	NA	  1
Hoyle, Joshua	NA	1654	  1
Gentleman Of Very Good Worth And An Eye witnesse	NA	NA	  1
Burlacey, Miles	NA	NA	  1
Morgan, Shinkin	NA	NA	  1
Farres	NA	NA	  1
Macconnor, Dermond	NA	NA	  1
Balfour, William	NA	1660	  1
Eye witnes	NA	NA	  1
Coote, Chidly	NA	NA	  1
Gentleman Now Residing There	NA	NA	  1
Sammel, L	NA	NA	  1
Scholler Of Oxford	NA	NA	  1
Wittewrong, John	NA	NA	  1
Worden, Thomas	NA	NA	  1
Blouin De La Piquetierre, Michel	NA	NA	  1
Culpepper, C	NA	NA	  1
Fitz-gerrald, John	NA	NA	  1
Colonell In The Army	NA	NA	  1
Philoroy Philopater	NA	NA	  1
Well willer Of The Earle Of Essex	NA	NA	  1
Roch, Patrick	NA	NA	  1
Cox, Owen	NA	NA	  1
Hearty Lover Of King William And Queen Mary	NA	NA	  1
Travers, Jacob	NA	NA	  1
Wallis, Ralph	NA	1669	  1
Bennet, Joseph	NA	NA	  1
Belwood, Thomas	NA	NA	  1
Salwey, Arthur	1606	NA	  1
Strutton, Richard	NA	NA	  1
Strong, Leonard	NA	NA	  1
Anderson, George	NA	NA	  1
One Who Hath Little Of That We Commonly Call Law	NA	NA	  1
Hamblet, John	NA	NA	  1
Paine, George	NA	NA	  1
Humbie, A	NA	NA	  1
Army, Emminent	NA	NA	  1
Pollexfen, John	1638	NA	  1
Divine Of That Church	NA	NA	  1
English Factor	NA	NA	  1
Massy, Isaac	1586	NA	  1
Bowen, William	NA	NA	  1
Day, John	1653	NA	  1
Burgine, Darby	NA	NA	  1
Andrews, Thomas	NA	NA	  1
Langford, John	NA	NA	  1
Stapylton, Robert	NA	1669	  1
Courtney, Thomas	NA	NA	  1
Hearne, Robert	NA	NA	  1
Person Who Bore A Great Share In Those Transactions	NA	NA	  1
Ryley, William	NA	1667	  1
Faria, Francisco De	1653	NA	  1
Ingoldsby, William	NA	1645	  1
Muschamp, Agmondisham	NA	NA	  1
Harris, Edward	NA	NA	  1
Gentleman Of Quality	NA	NA	  1
Pursell, Francis	NA	NA	  1
Flower, Edward	NA	NA	  1
Well wisher To His Prince And Countrie	NA	NA	  1
Fitzwaters	NA	NA	  1
Gentleman In His Army	NA	NA	  1
Dumay, Louis	NA	1681	  1
Eye witnesse Admirably Preserved By The Gracious And Mighty Hand Of God In That Day Of Trouble	NA	NA	  1
Andrews, Eusebius	NA	1650	  1
Worthy Gentleman Who Was Present At Both These Services	NA	NA	  1
Kittermaster, Thomas	NA	NA	  1
Ivie, Thomas	NA	NA	  1
Goodwin, Robert	NA	NA	  1
Spectator, Sad	NA	NA	  1
Yonge, William	NA	1663	  1
Griffin, William	NA	NA	  1
One That Earnestly Desires The Prosperity Of England	NA	NA	  1
Bispham, Thomas	NA	NA	  1
Patrick	 373	NA	  1
Meldrum, John	NA	1645	  1
Country Curate	NA	NA	  1
Rider, Henry	NA	1696	  1
Spragge, Edward	NA	1673	  1
Pike, Roger	NA	NA	  1
Ireland, Thomas	NA	NA	  1
Gentleman Of Good Worth	NA	NA	  1
Ellis, Thomas	NA	NA	  1
Pryor, William	NA	NA	  1
Rr	NA	NA	  1
Coppinger, Nathaniel	NA	NA	  1
Crompton, Thomas	NA	NA	  1
Parsons, Ralph	NA	NA	  1
Springham, Thomas	NA	NA	  1
True Lover Of His King And Country	NA	NA	  1
Member Of The House Then Present	NA	NA	  1
Mantell, Walter	NA	NA	  1
Beverley, Thomas	NA	NA	  1
Porter, Robert	NA	NA	  1
Kennedy, David	NA	NA	  1
Harris, B	NA	NA	  1
Worthy Gentleman In That County	NA	NA	  1
Londinophilos	NA	NA	  1
Amsterdam, Burgher	NA	NA	  1
Dey, Richard	NA	NA	  1
Creswell	NA	NA	  1
Vialart, Charles	NA	1644	  1
Tirrell, Henry	NA	NA	  1
Warren, William	NA	NA	  1
Morris, William	NA	1680	  1
Nicholas, Jerome	NA	NA	  1
Bond, Edward	NA	NA	  1
Noble Hand	NA	NA	  1
Thims, Gregory	NA	NA	  1
Rigby, Nathaniel	NA	NA	  1
Jones, E	NA	NA	  1
One Who Hates Not The Man But His Manners	NA	NA	  1
Marprelate, Martin	NA	NA	  1
Cokayne, John	NA	NA	  1
Martin	NA	1719	  1
Aranda, Emanuel D'	1602	NA	  1
Morgan, T	NA	NA	  1
Person Of Quality And True Lover Of His Countrey	NA	NA	  1
Hannay, Robert	NA	NA	  1
Percy, Henry	NA	1659	  1
Rouse, Anthony	NA	NA	  1
Yalden, John	NA	NA	  1
Bacon, John	NA	NA	  1
Guidott, Thomas	1698	NA	  1
Harrison, Richard	NA	NA	  1
French Catholick	NA	NA	  1
Stileman, John	NA	1685	  1
Earnest Endeavourer For Peace And Truth	NA	NA	  1
Faithfull Pursuer Of Peace And Truth	NA	NA	  1
Daniell, Benjamin	NA	NA	  1
Felton, William	NA	NA	  1
Bennet, Isaac	NA	NA	  1
Rinaldo, Giovanni	NA	NA	  1
Row, William	NA	NA	  1
Bayley, Charles	NA	NA	  1
Mccarmick, William	NA	NA	  1
Camilton, John	NA	NA	  1
Williams, Andrew	NA	NA	  1
Browne, Thomas	NA	NA	  1
Parkins, William	NA	NA	  1
Cuffe, Maurice	NA	NA	  1
Gentleman Who Was An Eye Witnesse Of Most Of The Passages Hereafter Following	NA	NA	  1
Clerke, John	1650	NA	  1
Richardson, Richard	1640	NA	  1
Hallowes, John	NA	NA	  1
Skout, J	NA	NA	  1
T R , Gent	NA	NA	  1
English Gentleman Of Ireland	NA	NA	  1
Cragge, John	NA	NA	  1
Jones, Adam	NA	NA	  1
Gordricke, William	NA	NA	  1
Countrey Trades man	NA	NA	  1
Dole, Dorcas	NA	NA	  1
Payne, Nicholas	NA	NA	  1
One In The Service Of The Republique	NA	NA	  1
Crant, Thomas	NA	NA	  1
Tresilian, Thomas	NA	NA	  1
Travestin	NA	NA	  1
Sampson, Lat	NA	NA	  1
Spencer, Benjamin	1595	NA	  1
True Friend To The Publike Interest	NA	NA	  1
Aickin, Joseph	NA	NA	  1
English Protestant That Lately Narrowly Escaped With His Life From Thence	NA	NA	  1
Houstoun, James	1690	NA	  1
Byron, George	1792	NA	  1
Valogne, Mark Anthony De	NA	NA	  1
Stephenson, Robert	NA	NA	  1
Brimful, Benjamin	NA	NA	  1
Rann, Mr	NA	NA	  1
Freke, John	NA	NA	  1
Blanchevile, Margaret	NA	NA	  1
Baliol, Rachel	NA	NA	  1
Grace, Lettice	NA	NA	  1
Eustace, Margaret	NA	1738	  1
Bagot, John	NA	NA	  1
Molony, Dennis	NA	NA	  1
Delamar, Walter	NA	NA	  1
Wolseley, Robert	NA	NA	  1
Dillon, John	1701	NA	  1
Carter, Thomas	1701	NA	  1
Luttrell, Catherine	NA	NA	  1
Brough, Walter	NA	NA	  1
Arthur, Daniel	NA	NA	  1
Everard, Redmond	NA	1740	  1
Fagan, Peter	NA	NA	  1
Skelton, Mary	NA	NA	  1
Hussey, John	NA	NA	  1
Limerick, Euphemia Maria Dungan	NA	1703	  1
Stapleton, Anne	NA	1722	  1
Nugent, Ridgly	NA	NA	  1
Dyke, Joseph	NA	NA	  1
Seaman	1745	NA	  1
Marigny, François Augier De	NA	1762	  1
Officer In The Last Expeditions	NA	NA	  1
Lewis, Paul	NA	NA	  1
Officer Formerly Of The Army	NA	NA	  1
Dissenter In The Country	NA	NA	  1
Son Of St Patrick	NA	NA	  1
Collyer, Joseph	NA	1776	  1
Peyton, V J	NA	NA	  1
Thomas, Simon	NA	1743	  1
Gladwin, Francis	NA	1813	  1
Collonel In The Army	NA	NA	  1
Temple, Gentleman	NA	NA	  1
Philaretes	NA	NA	  1
Impartial Historian	NA	NA	  1
Usher, G	NA	NA	  1
Mey, Sieur De	NA	NA	  1
Mulford, Samuel	NA	NA	  1
Bacon, Matthew	1730	NA	  1
Renolds, George	NA	NA	  1
Stradiotti, Antonio	NA	NA	  1
Hamilton, William	NA	NA	  1
Palmer, William	1702	NA	  1
Nobleman	NA	NA	  1
Park, Robert	NA	NA	  1
Findlater, William	NA	NA	  1
Coicy	NA	NA	  1
Member Of The Revolution Society	NA	NA	  1
Grandy, Richard	NA	NA	  1
Loyal Layman	NA	NA	  1
Egerton, Charles	NA	NA	  1
Ritchie, Thomas Edward	NA	NA	  1
Agar, James	NA	NA	  1
Mentor	NA	NA	  1
Author Of A Description Of A Sunday In Dublin	NA	NA	  1
Kerr, James	NA	NA	  1
Prescot, Kenrick	NA	NA	  1
Shone Ap Morgan Ap Shenkin Ap Howell, &c	NA	NA	  1
Zetes	NA	NA	  1
Friend Of A Manufacturer	NA	NA	  1
Gentleman In The Retinue Of His Excellency The Earl Of Kinnoul	NA	NA	  1
Burgess	NA	NA	  1
Cotsford, Edward	NA	NA	  1
True Englishman Without Disguise	NA	NA	  1
Guard, National	NA	NA	  1
Firebrand	NA	NA	  1
Townsend, Horatio	1793	NA	  1
Their Obedient And Humble Servant	NA	NA	  1
Reason	NA	NA	  1
Author Of The Letters Signed Scipio Americanus	NA	NA	  1
Sayer, Edward	NA	NA	  1
Bligh, Reginald	NA	NA	  1
Ferguson, T	NA	NA	  1
Withers, Philip	NA	1790	  1
Conciliator	NA	NA	  1
Eye witness Of The Fact	NA	NA	  1
Moysie, David	NA	NA	  1
One Of Her Companions	NA	NA	  1
Caius	NA	NA	  1
Blackburn, J	NA	1762	  1
Real Friend Of The People	NA	NA	  1
Feagan, Murtagh	NA	NA	  1
Friend To The Constitution	NA	NA	  1
Granville, Charles	NA	NA	  1
Member Of The Constitution club	NA	NA	  1
Broome, Ralph	NA	1805	  1
Meanwell, J	NA	NA	  1
Sincere Friend To Humanity To Peace	NA	NA	  1
Awbrey, Timothy	1674	NA	  1
Hunt, Rowland	NA	NA	  1
Wilson, Jonathan	NA	NA	  1
Bassi, M	NA	NA	  1
Wilmot, George	NA	NA	  1
Williams, John	NA	1791	  1
Rhudd, John	NA	NA	  1
Naval Officer	NA	NA	  1
Member Of Parliament In Scotland	NA	NA	  1
Blanch, N	NA	NA	  1
Author Of The Two Letters To The Clergy Of Norfolk And Suffolk	NA	NA	  1
Searcher After Truth	NA	NA	  1
Anglicanus	NA	NA	  1
Cameron, Andrew	NA	NA	  1
V-r	NA	NA	  1
Englishman, Downright	NA	NA	  1
Kinnersley, Thomas	1679	NA	  1
Shea, P	NA	NA	  1
Cavalry, Field	NA	NA	  1
Sea officer Who Went Out With Commodore Hughes	NA	NA	  1
Gentleman Of The Army	NA	NA	  1
Volunteer In The Expedition To The Coast Of France	NA	NA	  1
Scotch man	NA	NA	  1
Gentleman Lately Residing At The English Ambassador's At Paris	NA	NA	  1
Oliphant, Edward	NA	NA	  1
Gentleman Bred In His Family	NA	NA	  1
Harrison, Conyers	NA	NA	  1
Author Of The Index writer	NA	NA	  1
Faithful Subject Of The Best Of Kings	NA	NA	  1
Le Barbier, J L	1740	NA	  1
Querno, Camillo	NA	NA	  1
Price, Francis	NA	1753	  1
Phil anax Platonicus	NA	NA	  1
Member Of Parliament Many Years In The Treasury	NA	NA	  1
Nisbet, Gabriel	NA	NA	  1
Nicholson, Edward	NA	NA	  1
Jennings, Richard Downing	NA	NA	  1
Noble man Of France	NA	NA	  1
Robinson, Christopher	1713	NA	  1
Old Correspondent	NA	NA	  1
Adamson, J	NA	NA	  1
Beaver, John	NA	NA	  1
Ashton, James-brown	NA	NA	  1
Wilson, Charles	NA	NA	  1
O'roon, Hellen	NA	NA	  1
Tolson, Francis	1746	NA	  1
Brecknock, Timothy	NA	1786	  1
Gentleman Long Resident In Jamaica	NA	NA	  1
Faulkener, Charles	NA	NA	  1
Pullen, John	NA	NA	  1
Gentleman Of Scotland	NA	NA	  1
Clergy man In The Diocese Of Bath And Wells	NA	NA	  1
Member Of The Highland Society In London	NA	NA	  1
English Tory	NA	NA	  1
Curtius, Marcus	NA	NA	  1
