original	polished	Count
printed by R. E. Mercier and Co.	printed by R. E. Mercier and Co	 2
printed for S. Crowder and Co.	printed for S. Crowder and Co	 2
printed by Axtell and Co.	printed by Axtell and Co	 2
printed an. Dom. 1688, and re-printed an. Dom.	printed an. Dom. 1688, and re-printed an. Dom	 2
de l'imprimerie de Ph. Le Boussonnier & Co.	de l'imprimerie de Ph. Le Boussonnier & Co	 2
W. Chase and Co.	W. Chase and Co	 2
printed.	printed	 2
printed by James Blow, and are to be sold at his shop, anno Dom.	printed by James Blow, and are to be sold at his shop, anno Dom	 2
printed by R. E. Mercier, and Co.	printed by R. E. Mercier, and Co	 2
Printed by Dawson and Co.	Printed by Dawson and Co	 2
printed at the office of W. Shelmerdine & Co.	printed at the office of W. Shelmerdine & Co	 2
printed for the author, by L. Alexander. A.M.	printed for the author, by L. Alexander. A.M	 2
prostant apud J. & J. Rivington, in Coemeterio Paulino, & J. Fletcher, Oxon.	prostant apud J. & J. Rivington, in Coemeterio Paulino, & J. Fletcher, Oxon	 2
printed for V. H.	printed for V. H	 2
ex officinâ hæredum Andreæ Anderson, anno dom.	ex officinâ hæredum Andreæ Anderson, anno dom	 2
printed by C. P.	printed by C. P	 2
ill.	ill	 2
printed by W. Keymer, jun.	printed by W. Keymer, jun	 2
printed at the Theater, anno Dom.	printed at the Theater, anno Dom	 2
printed by and for Mundell & Son; and sold in London by Otridge & Son, Vernor & Hood, J. Cuthell, J. Walker & Lackington, Allen & Co.	printed by and for Mundell & Son; and sold in London by Otridge & Son, Vernor & Hood, J. Cuthell, J. Walker & Lackington, Allen & Co	 2
printed by the heirs and successors of Andrew Anderson, anno dom.	printed by the heirs and successors of Andrew Anderson, anno dom	 2
printed by J. Nicholson and Co.	printed by J. Nicholson and Co	 2
Printed by W. Chase and Co.	Printed by W. Chase and Co	 2
printed by J. M.	printed by J. M	 2
Printed by J. Chalmers and Co.	Printed by J. Chalmers and Co	 2
printed and sold by J. Marshall and Co.	printed and sold by J. Marshall and Co	 2
printed by William Nevett and Co.	printed by William Nevett and Co	 2
printed by Jones and Co.	printed by Jones and Co	 2
printed for L. Hawes and Co. and S. Crowder, and R. Ware and Co.	printed for L. Hawes and Co. and S. Crowder, and R. Ware and Co	 2
printed by T. Clout jun.	printed by T. Clout jun	 2
Printed, by H. Galbraith, & Co.	Printed, by H. Galbraith, & Co	 2
chez N. Aphobe, &c.	chez N. Aphobe, &c	 2
Sold by the author, opposite the Union Coffee-House, in the Strand, near Temple-Bar, and by the print and pamphlet-sellers, &c.	Sold by the author, opposite the Union Coffee-House, in the Strand, near Temple-Bar, and by the print and pamphlet-sellers, &c	 2
e theatro Sheldoniano, an. Dom.	e theatro Sheldoniano, an. Dom	 2
Printed by John Bill, Thomas Newcomb, and Henry Hills, printers to the Kings most excellent Majesty.	Printed by John Bill, Thomas Newcomb, and Henry Hills, printers to the Kings most excellent Majesty	 2
[Printed by Charles Bill, Henry Hills, and Thomas Newcomb, printers to the Kings Most Excellent Majesty.	[Printed by Charles Bill, Henry Hills, and Thomas Newcomb, printers to the Kings Most Excellent Majesty	 2
Printed & sold by Longman, Lukey & Co. ...	Printed & sold by Longman, Lukey & Co.	 2
Printed for C. & S. Thompson, ...	Printed for C. & S. Thompson,	 2
Printed and sold by E. and R. Peck; and may be had of the principal booksellers in the county, &c.	Printed and sold by E. and R. Peck; and may be had of the principal booksellers in the county, &c	 2
Printed for C. and S. Thompson ...	Printed for C. and S. Thompson	 2
Printed and sold by David Rutherford, ...	Printed and sold by David Rutherford,	 2
Printed & sold by John Walsh ...	Printed & sold by John Walsh	 2
Printed by T. Sabine and Son, ...	Printed by T. Sabine and Son,	 2
Printed by and for J. Roach, at the Britannia Printing-Office, ...	Printed by and for J. Roach, at the Britannia Printing-Office,	 2
Printed for J. Evans, ...	Printed for J. Evans,	 2
Printed in Stonecutter-street, Fleet-market, ...	Printed in Stonecutter-street, Fleet-market,	 2
Printed for E. Newbery, ...	Printed for E. Newbery,	 2
Printed for T. Carnan, ...	Printed for T. Carnan,	 2
Sold by J. Marshall, ... and R. White, ... London. By S. Hazard, at Bath, and by all booksellers, newsmen, and hawkers, in town and country.	Sold by J. Marshall, ... and R. White, ... London. By S. Hazard, at Bath, and by all booksellers, newsmen, and hawkers, in town and country	 2
Sold by J. Marshall, ... and R. White, ... London. By S. Hazard, at Bath, and by all booksellers, newsmen, and hawkers in town and country.	Sold by J. Marshall, ... and R. White, ... London. By S. Hazard, at Bath, and by all booksellers, newsmen, and hawkers in town and country	 2
Sold by J. Marshall, ... and R. White, ... London. By S. Hazard, at Bath: and by all booksellers, newsmen, and hawkers in town and country.	Sold by J. Marshall, ... and R. White, ... London. By S. Hazard, at Bath: and by all booksellers, newsmen, and hawkers in town and country	 2
Printed by ...	Printed by	 2
Printed for S.S.	Printed for S.S	 2
Printed by E. Sergent, ...	Printed by E. Sergent,	 2
Printed by J. Turner.	Printed by J. Turner	 2
Printed and sold by J. Butler, ... Worcester.--Sold also by J. Grundy, ... and by G. Lewis, ...	Printed and sold by J. Butler, ... Worcester.--Sold also by J. Grundy, ... and by G. Lewis,	 2
J. Robertson, printer, ...	J. Robertson, printer,	 2
W. Eyres, printer.	W. Eyres, printer	 2
Printed for the travelling stationers.	Printed for the travelling stationers	 2
Printed for the booksellers in town and country.	Printed for the booksellers in town and country	 2
Printed and sold by C. Randall.	Printed and sold by C. Randall	 2
Printed and sold by John White.	Printed and sold by John White	 2
printed and sold by J. White, where country chapmen may be furnished with sermons, historys, &c.	printed and sold by J. White, where country chapmen may be furnished with sermons, historys, &c	 2
printed for F. C.	printed for F. C	 2
[f. the Co. of Statrs.	[f. the Co. of Statrs	 2
[J. Dawson] f. the Co. of Statrs.	[J. Dawson] f. the Co. of Statrs	 2
[F. Kingston?] ex typ. Soc. Stat.	[F. Kingston?] ex typ. Soc. Stat	 2
[H. Lownes?] f. the Co. of Statrs.	[H. Lownes?] f. the Co. of Statrs	 2
printed [by G. Eld] for T. P[avier].	printed [by G. Eld] for T. P[avier]	 2
[F. Kingston,] ex typ. Soc. Stat.	[F. Kingston,] ex typ. Soc. Stat	 2
for I. W[right].	for I. W[right]	 2
by A. M[athewes].	by A. M[athewes]	 2
[by G. Eld] for E. W[right].	[by G. Eld] for E. W[right]	 2
By Iohn Daye ...	By Iohn Daye	 2
Printed by Robert Waldegraue ...	Printed by Robert Waldegraue	 2
by W.W.	by W.W	 2
by E.A.	by E.A	 2
Imprinted at London in Powles Churchyard by Richarde Iugge and Iohn Cawood [i.e. B. Norton and J. Bill] ...	Imprinted at London in Powles Churchyard by Richarde Iugge and Iohn Cawood [i.e. B. Norton and J. Bill]	 2
By Richard Iugge and Iohn Cawood ...	By Richard Iugge and Iohn Cawood	 2
by E.A[llde].	by E.A[llde]	 2
In officina Thomæ Bertheleti ...	In officina Thomæ Bertheleti	 2
by R. VV[atkins].	by R. VV[atkins]	 2
Imprinted at London in Fletestrete, by Richarde Pynson ..	Imprinted at London in Fletestrete, by Richarde Pynson	 2
Thomas Barthelet ..	Thomas Barthelet	 2
Imprinted at London in Fletestrete by Thomas Barthelet ..	Imprinted at London in Fletestrete by Thomas Barthelet	 2
Ex ædibus Thomæ Bertheleti ..	Ex ædibus Thomæ Bertheleti	 2
In ædibus Richardi Graftoni ..	In ædibus Richardi Graftoni	 2
In ædibus Thomæ Bertheleti ..	In ædibus Thomæ Bertheleti	 2
by W.I.	by W.I	 2
In officina Richardi Graftoni ..	In officina Richardi Graftoni	 2
In aedibus Thomae Bertheleti regii impressoris. excus.	In aedibus Thomae Bertheleti regii impressoris. excus	 2
Prtnted [sic] for J.B.	Prtnted [sic] for J.B	 2
Printed by B.A. and are to be sold by G.F. ..	Printed by B.A. and are to be sold by G.F.	 2
By Christopher Barker ..	By Christopher Barker	 2
In edibus Thome Bertheleti, prope aquagium sitis sub intersignio Lucrecie Romane excus.	In edibus Thome Bertheleti, prope aquagium sitis sub intersignio Lucrecie Romane excus	 2
in aedibus Thomae Bertheleti regii impressoris. excus.	in aedibus Thomae Bertheleti regii impressoris. excus	 2
Printed by V[alentine]. S[immes]. for W. B[urre].	Printed by V[alentine]. S[immes]. for W. B[urre]	 2
[By William White and Thomas Creede] for Henry Gosson, and are to be sold at the signe of the Sunne in Pater-noster row, &c.	[By William White and Thomas Creede] for Henry Gosson, and are to be sold at the signe of the Sunne in Pater-noster row, &c	 2
Richardus Grafton typographus Regius excudebat.	Richardus Grafton typographus Regius excudebat	 2
Excudebat Thomas Finlason typographus R.M.	Excudebat Thomas Finlason typographus R.M	 2
printed by Charles Yetsweirt Esq.	printed by Charles Yetsweirt Esq	 2
In ædibus Thomæ Bertheleti typis impress.	In ædibus Thomæ Bertheleti typis impress	 2
Excudebat Thomas Finlason. Typographus Regiæ M.	Excudebat Thomas Finlason. Typographus Regiæ M	 2
by Leonard Lichfield for Matt. Hunt.	by Leonard Lichfield for Matt. Hunt	 2
Excudebat Thomas Finlason, typographus Reg. Majest.	Excudebat Thomas Finlason, typographus Reg. Majest	 2
[S.n.	[S.n	 2
Printed [by William Jaggard] for T[homas]. P[avier].	Printed [by William Jaggard] for T[homas]. P[avier]	 2
By I.B.	By I.B	 2
for E. B[lackmore.	for E. B[lackmore	 2
In edibus Thome Bertheleti, prope aquagium sitis sub intersigno Lucrecie Romane excus.	In edibus Thome Bertheleti, prope aquagium sitis sub intersigno Lucrecie Romane excus	 2
impensis A[ugustine]. M[athewes].	impensis A[ugustine]. M[athewes]	 2
in ædibus Richardi Pynsoni regii impressoris, excus.	in ædibus Richardi Pynsoni regii impressoris, excus	 2
printed by T.H.	printed by T.H	 2
Gedrukt tot London, door ordre van Vader Peters, by James Warner, in den gekriinden ...	Gedrukt tot London, door ordre van Vader Peters, by James Warner, in den gekriinden	 2
printed by John Reid ...	printed by John Reid	 2
Printed by Benjamin Tooke ... and are to be sold by Mary Crook ...	Printed by Benjamin Tooke ... and are to be sold by Mary Crook	 2
Printed by John Crooke ... and are to be sold by Samuel Dancer ...	Printed by John Crooke ... and are to be sold by Samuel Dancer	 2
by Thomas Bourke ...	by Thomas Bourke	 2
printed by I.B.	printed by I.B	 2
Printed for F. C[oles]. J. W[right]. T. V[ere]. W. G[ilbertson].	Printed for F. C[oles]. J. W[right]. T. V[ere]. W. G[ilbertson]	 2
printed for I. T[homas?].	printed for I. T[homas?]	 2
Printed for W.H.	Printed for W.H	 2
re-printed by Christopher Higgins ...	re-printed by Christopher Higgins	 2
ab haeredibus ac succssoribus [sic] Andreae Anderson ...	ab haeredibus ac succssoribus [sic] Andreae Anderson	 2
Re-printed by the heir of Andrew Anderson ...	Re-printed by the heir of Andrew Anderson	 2
For R. H.	For R. H	 2
apud Andreae Anderson haeredes & successores ...	apud Andreae Anderson haeredes & successores	 2
ex officinâ Leonardi Lichfield, Acad. Typog.	ex officinâ Leonardi Lichfield, Acad. Typog	 2
ex officina Leonardi Lichfield, Acad. Typog.	ex officina Leonardi Lichfield, Acad. Typog	 2
by the heir of Andrew Anderson ...	by the heir of Andrew Anderson	 2
Printed by Christopher Higgins ...	Printed by Christopher Higgins	 2
printed for W. D.	printed for W. D	 2
ex officinâ Johan. Hayes, celeberrimae academiae typographi; impensis Guilielmi Graves, jun. Bibliop. Cantab.	ex officinâ Johan. Hayes, celeberrimae academiae typographi; impensis Guilielmi Graves, jun. Bibliop. Cantab	 2
For M. R.	For M. R	 2
printed for Andrew Kemb.	printed for Andrew Kemb	 2
apud Joannem Reid ...	apud Joannem Reid	 2
printed by T. M.	printed by T. M	 2
Printed for J. C.	Printed for J. C	 2
Printed by and for A.M.	Printed by and for A.M	 2
printed for F[rancis]. G[rove].	printed for F[rancis]. G[rove]	 2
Published by T.C.	Published by T.C	 2
printed by W[illiam]. D[ugard].	printed by W[illiam]. D[ugard]	 2
Printed by T.F.	Printed by T.F	 2
printed for P. B.	printed for P. B	 2
printed for D.R.	printed for D.R	 2
Printed for J. D[eacon].	Printed for J. D[eacon]	 2
printed for J[ohn]. S[tarkey].	printed for J[ohn]. S[tarkey]	 2
Printed for Henry Herringman ...	Printed for Henry Herringman	 2
Printed by A.M. for Margaret Shears ...	Printed by A.M. for Margaret Shears	 2
Printed by R.E. for R. Bentley and S. Magnes ...	Printed by R.E. for R. Bentley and S. Magnes	 2
Printed for Randal Taylor ...	Printed for Randal Taylor	 2
Printed by Peter Cole ...	Printed by Peter Cole	 2
Printed for Simon Neale ...	Printed for Simon Neale	 2
Printed by William Godbid ...	Printed by William Godbid	 2
Re-printed by Evan Tyler ...	Re-printed by Evan Tyler	 2
Printed for J. Deacon ...	Printed for J. Deacon	 2
by Leonard Lichfield ...	by Leonard Lichfield	 2
Printed by Charles Bill, and the executrix of Thomas Newcomb, deceas'd ...	Printed by Charles Bill, and the executrix of Thomas Newcomb, deceas'd	 2
Printed by Charles Bill, and Thomas Newcomb ...	Printed by Charles Bill, and Thomas Newcomb	 2
Printed by Charles Bill, Henry Hills, and Thomas Newcomb ...	Printed by Charles Bill, Henry Hills, and Thomas Newcomb	 2
Printed for Tho. Salusbury ...	Printed for Tho. Salusbury	 2
Printed for P. Brooksby ...	Printed for P. Brooksby	 2
Printed for John Wright ...	Printed for John Wright	 2
Printed by A.M. for Christopher Meredith ...	Printed by A.M. for Christopher Meredith	 2
Printed for W.P.	Printed for W.P	 2
Printed for W. Thackeray, at the Angel in Duck-Lane, J. M[illet]. and A. M[ilbourn].	Printed for W. Thackeray, at the Angel in Duck-Lane, J. M[illet]. and A. M[ilbourn]	 2
printed by S. B[ulkley].	printed by S. B[ulkley]	 2
Printed for P[hilip]. Brooksby. J[onah]. Deacon. J[osiah]. Blare. J[ohn]. Back.	Printed for P[hilip]. Brooksby. J[onah]. Deacon. J[osiah]. Blare. J[ohn]. Back	 2
Printed, and sold by E. Whitlock ...	Printed, and sold by E. Whitlock	 2
printed for alderman James Malone printer to the King's most excellent Majesty; and are to be sold at his shop in Skinner-Row.	printed for alderman James Malone printer to the King's most excellent Majesty; and are to be sold at his shop in Skinner-Row	 2
Printed by George Croom ...	Printed by George Croom	 2
Typis E. Tyler, pro Societat. Stationar.	Typis E. Tyler, pro Societat. Stationar	 2
Printed for R. Bentley ...	Printed for R. Bentley	 2
Printed by Roger Norton ...	Printed by Roger Norton	 2
Printed for W. Thackeray ...	Printed for W. Thackeray	 2
Printed for Nath. Crouch ..	Printed for Nath. Crouch	 2
printed by D[avid]. M[allet].	printed by D[avid]. M[allet]	 2
Printed by J. Flesher ..	Printed by J. Flesher	 2
Printed for J. Deacon ..	Printed for J. Deacon	 2
Printed for Tho. Parkhurst ...	Printed for Tho. Parkhurst	 2
Printed for Nevil Simmons ..	Printed for Nevil Simmons	 2
Printed by Andrew Crook ...	Printed by Andrew Crook	 2
Printed by Charles Bill and Thomas Newcomb ..	Printed by Charles Bill and Thomas Newcomb	 2
Printed by B. Green, and J. Allen, for Duncan Campbel ..	Printed by B. Green, and J. Allen, for Duncan Campbel	 2
Printed for Hen. Rhodes ..	Printed for Hen. Rhodes	 2
Printed for Sam. Keble ..	Printed for Sam. Keble	 2
printed for B.T.	printed for B.T	 2
Printed for William Marshall .. and John Marshall ..	Printed for William Marshall .. and John Marshall	 2
Printed by Benjamin Tooke and John Crooke .. and are to be sold by Mary Crook and Andrew Crook ..	Printed by Benjamin Tooke and John Crooke .. and are to be sold by Mary Crook and Andrew Crook	 2
Printed by Benjamin Tooke and John Crook .. and are to be sold by Mary Crook ..	Printed by Benjamin Tooke and John Crook .. and are to be sold by Mary Crook	 2
Printed by Benjamin Tooke .. and are to be sold by Samuel Dancer ..	Printed by Benjamin Tooke .. and are to be sold by Samuel Dancer	 2
Printed by Benjamin Took .. and are to be sold by Mary Crooke ..	Printed by Benjamin Took .. and are to be sold by Mary Crooke	 2
